,L2,Round
0,0.17334935823359715,0
1,0.10080922576827976,1
2,0.10327955589886445,2
3,0.09027735042633894,3
4,0.08253484112785339,4
5,0.07684761255599003,5
6,0.07129988407695874,6
7,0.0665617664278826,7
8,0.05929628472945037,8
9,0.05557427462414602,9
10,0.05529036799830898,10
11,0.17334935823359715,0
12,0.07729812416870153,1
13,0.0479583152331272,2
14,0.05801400692936147,3
15,0.04673328578219169,4
16,0.03142451272494134,5
17,0.02657296462534039,6
18,0.025031230493125986,7
19,0.022525705480792548,8
20,0.023558437978779493,9
21,0.018575287947002316,10
22,0.17334935823359715,0
23,0.10787724505195709,1
24,0.0822935126375234,2
25,0.0756017526251872,3
26,0.06445153217728808,4
27,0.061066903201870866,5
28,0.051229774505831736,6
29,0.051082041854256376,7
30,0.04490731195102493,8
31,0.04360045871318328,9
32,0.04443399785399977,10
33,0.17334935823359715,0
34,0.1063014581273465,1
35,0.07717224601860151,2
36,0.06550286253286951,3
37,0.05842944463196617,4
38,0.05454356057317857,5
39,0.04701280763401238,6
40,0.05292978839935032,7
41,0.04952864241782816,8
42,0.04942671342502959,9
43,0.04925897157870569,10
44,0.17334935823359715,0
45,0.09307255234493143,1
46,0.08353309390761111,2
47,0.08366600265340755,3
48,0.0884646822183859,4
49,0.08847472959991332,5
50,0.08352562847560561,6
51,0.08346031991311799,7
52,0.08243216440440626,8
53,0.0824257241399795,9
54,0.07905432800839877,10
55,0.17334935823359715,0
56,0.07929375763576853,1
57,0.07824463062870335,2
58,0.05755432216610669,3
59,0.050576674465607166,4
60,0.045977047413779074,5
61,0.04189393799604337,6
62,0.04312952874771529,7
63,0.03696010528551088,8
64,0.03515679166249389,9
65,0.03232709888489917,10
66,0.17334935823359715,0
67,0.09334077351297236,1
68,0.03887301263230201,2
69,0.045586456322026174,3
70,0.027928480087537882,4
71,0.03370624736026114,5
72,0.02689738626251819,6
73,0.032799104408504816,7
74,0.02450749444456975,8
75,0.02699073915253156,9
76,0.02632442224649138,10
77,0.17334935823359715,0
78,0.09,1
79,0.08608781046763304,2
80,0.07022285952594069,3
81,0.06349803146555018,4
82,0.05807083796728115,5
83,0.05920390224314886,6
84,0.0523360535386458,7
85,0.051615865108164155,8
86,0.051190819489435796,9
87,0.04977220838251732,10
88,0.17334935823359715,0
89,0.10148891565092219,1
90,0.0676592771006148,2
91,0.044826052692602765,3
92,0.04049691346263317,4
93,0.0370060055186242,5
94,0.029589021681725686,6
95,0.030272202595780836,7
96,0.026655090079767012,8
97,0.024197107265125722,9
98,0.02157056457764486,10
99,0.17334935823359715,0
100,0.09313968005098579,1
101,0.06519202405202648,2
102,0.03741657386773942,3
103,0.036551333764994136,4
104,0.03474110597612639,5
105,0.0302708858577387,6
106,0.026309456474811484,7
107,0.026199613605670212,8
108,0.02384323803513273,9
109,0.025258989071726915,10
