,L2,Round
0,0.08164965809277251,0
1,0.3867815921162743,1
2,0.5580578567035603,2
3,0.6537640303713628,3
4,0.7147790504128468,4
5,0.757057524019514,5
6,0.788077830335727,6
7,0.811807330509223,7
8,0.8305456605044806,8
9,0.8457175032113811,9
10,0.8582524998490594,10
11,0.10274023338281617,0
12,0.3987480407475376,1
13,0.5659559368440088,2
14,0.6597324560609761,3
15,0.7195901037086128,4
16,0.7610915549587887,5
17,0.7915526233647109,6
18,0.8148598283093764,7
19,0.833267772120943,8
20,0.8481739756503487,9
21,0.86049069396742,10
22,0.0881917103688196,0
23,0.38729833462074165,1
24,0.5582406766451408,2
25,0.6538584435468672,3
26,0.7148368593862449,4
27,0.7570966029987126,5
28,0.7881060278357928,6
29,0.8118286419834146,7
30,0.8305623366213092,8
31,0.8457309093175287,9
32,0.8582635126165168,10
33,0.07453559924999292,0
34,0.39648455203198013,1
35,0.565144012710071,2
36,0.6593112755176361,3
37,0.7193316457163037,4
38,0.7609166070209257,5
39,0.7914262792929964,6
40,0.8147642790708403,7
41,0.8331929706351271,8
42,0.8481138202825089,9
43,0.8604412636792594,10
44,0.0881917103688196,0
45,0.4074309757492672,1
46,0.5726772072236415,2
47,0.6650907299100978,3
48,0.7240268475913431,4
49,0.7648722676361183,5
50,0.7948444991177696,6
51,0.8177740062263621,7
52,0.8358816070125162,8
53,0.8505433770720787,9
54,0.8626573443504726,10
55,0.08498365855987966,0
56,0.397240481320824,1
57,0.5654147836332374,2
58,0.6594516989210638,3
59,0.7194178086974734,4
60,0.7609749274691561,5
61,0.7914683962245255,6
62,0.8147961300620006,7
63,0.8332179052098707,8
64,0.8481338725458583,9
65,0.8604577407574904,10
66,0.07453559924999292,0
67,0.39648455203198013,1
68,0.565144012710071,2
69,0.659311275517636,3
70,0.7193316457163035,4
71,0.7609166070209256,5
72,0.7914262792929964,6
73,0.8147642790708401,7
74,0.8331929706351272,8
75,0.8481138202825089,9
76,0.8604412636792595,10
77,0.07817359599705709,0
78,0.406693988153255,1
79,0.5724098717042624,2
80,0.6649514973493641,3
81,0.7239412331749788,4
82,0.7648142443772658,5
83,0.7948025610874133,6
84,0.8177422712232305,7
85,0.8358567518990855,8
86,0.8505233816161283,9
87,0.8626409092862951,10
88,0.08164965809277251,0
89,0.3969886648255841,1
90,0.5653245410688396,2
91,0.6594048944425691,3
92,0.7193890888504112,4
93,0.7609554878163839,5
94,0.7914543574963754,6
95,0.814785513203291,7
96,0.8332095937678663,8
97,0.8481271885107525,9
98,0.8604522484331384,10
99,0.0881917103688196,0
100,0.3974921382870358,1
101,0.5655050117968426,2
102,0.6594985000778539,3
103,0.7194465273980576,4
104,0.760994366625341,5
105,0.7914824347036671,6
106,0.8148067467823735,7
107,0.8332262165689686,8
108,0.8481405565282886,9
109,0.8604632330467851,10
