,Acc,Round
0,0.5431666666666667,0
1,0.824,1
2,0.75,2
3,0.8006666666666666,3
4,0.8216666666666667,4
5,0.7568333333333334,5
6,0.5231666666666667,0
7,0.705,1
8,0.82,2
9,0.8165,3
10,0.8261666666666667,4
11,0.8388333333333333,5
12,0.29983333333333334,0
13,0.6813333333333333,1
14,0.817,2
15,0.8026666666666666,3
16,0.806,4
17,0.7916666666666666,5
18,0.5493333333333333,0
19,0.8151666666666667,1
20,0.7541666666666667,2
21,0.8566666666666667,3
22,0.8001666666666667,4
23,0.8095,5
24,0.37383333333333335,0
25,0.7361666666666666,1
26,0.8248333333333333,2
27,0.788,3
28,0.7368333333333333,4
29,0.7935,5
30,0.5901666666666666,0
31,0.7908333333333334,1
32,0.8123333333333334,2
33,0.8295,3
34,0.7366666666666667,4
35,0.7678333333333334,5
36,0.7811666666666667,0
37,0.7683333333333333,1
38,0.8273333333333334,2
39,0.7866666666666666,3
40,0.8396666666666667,4
41,0.7986666666666666,5
42,0.5741666666666667,0
43,0.8033333333333333,1
44,0.7795,2
45,0.8483333333333334,3
46,0.8446666666666667,4
47,0.7986666666666666,5
48,0.37033333333333335,0
49,0.7871666666666667,1
50,0.792,2
51,0.8021666666666667,3
52,0.8178333333333333,4
53,0.8308333333333333,5
54,0.693,0
55,0.762,1
56,0.8241666666666667,2
57,0.7606666666666667,3
58,0.8,4
59,0.789,5
