,L2,Round
0,0.0,0
1,96.10368529054979,1
2,78.24904621091477,2
3,93.56053960901238,3
4,77.50534972732204,4
5,77.07440532123996,5
6,73.77045735876924,6
7,92.41592493883192,7
8,89.80443181283415,8
9,68.73602110275259,9
10,83.86662535764316,10
11,0.0,0
12,83.81974994245331,1
13,75.83903907150716,2
14,91.21723149747653,3
15,87.61920715104024,4
16,94.20195123790415,5
17,92.07478236503704,6
18,80.45834536571132,7
19,111.99953832658846,8
20,84.81699185850181,9
21,88.18693534721072,10
22,0.0,0
23,90.71332652487305,1
24,108.45039691452857,2
25,69.55055465183284,3
26,89.72272663376695,4
27,91.66921589466409,5
28,92.8350361985039,6
29,89.32377697463097,7
30,89.26990137846305,8
31,74.43859158736066,9
32,68.4313577964512,10
33,0.0,0
34,95.18104089056148,1
35,89.58034767180207,2
36,72.22428267176129,3
37,92.2306433717445,4
38,98.35941327987216,5
39,96.93201406320465,6
40,107.81708826356855,7
41,93.2027403199006,8
42,91.00591244698825,9
43,82.76672324249,10
44,0.0,0
45,79.03670309757472,1
46,87.75793449287261,2
47,99.91538409712359,3
48,97.13483702495972,4
49,103.9391337745545,5
50,77.74695646963218,6
51,89.90974226506388,7
52,62.39058861257896,8
53,87.85537868088213,9
54,90.18803174262541,10
55,0.0,0
56,84.2879977520978,1
57,98.35761431034898,2
58,75.79951707362844,3
59,81.14578969287153,4
60,89.62077979628403,5
61,98.62188041018727,6
62,66.31148050055384,7
63,70.79113438440223,8
64,62.97805476001124,9
65,97.81174507232771,10
66,0.0,0
67,88.94189689894532,1
68,91.05023283731056,2
69,68.98101439882899,3
70,98.93896457797953,4
71,100.22386816610816,5
72,75.77756712692943,6
73,67.93176857965528,7
74,82.9448576086357,8
75,97.86356975484554,9
76,88.47321399745044,10
77,0.0,0
78,91.11439379831612,1
79,70.17505646119191,2
80,83.99317143550124,3
81,83.87242437682445,4
82,86.47610580340529,5
83,95.23308871115347,6
84,100.41380179429909,7
85,82.40681001823269,8
86,70.39328088470913,9
87,85.32277608949735,10
88,0.0,0
89,90.52089653152832,1
90,73.63291588950932,2
91,72.56628088617353,3
92,97.51131111801122,4
93,76.47976068868888,5
94,95.7739287721124,6
95,89.86538690738095,7
96,77.05904110251961,8
97,82.31334755239244,9
98,87.26515589112475,10
99,0.0,0
100,110.31142312907889,1
101,94.37040891297181,2
102,82.04971056982998,3
103,92.69059344841749,4
104,80.19055602663192,5
105,65.34905394589289,6
106,92.5333830434268,7
107,104.45650601395153,8
108,102.39130201793151,9
109,76.09839719364695,10
