,L2,Round
0,0.09718253158075502,0
1,0.018257418583505537,1
2,0.013041013273932527,2
3,0.0,3
4,0.008298826628866156,4
5,0.007022084070579058,5
6,1.375960091183763e-16,6
7,0.0053698289951486875,7
8,0.004804583837764616,8
9,3.276095455199435e-17,9
10,0.003969004039892508,10
11,0.0036514837167011083,11
12,5.0961484858657885e-17,12
13,0.003147830790259577,13
14,0.002944744932823476,14
15,1.6678304135560766e-16,15
16,0.002608202654786507,16
17,0.00246721872750075,17
18,1.7640513989535428e-16,18
19,0.0022265144614031156,19
20,0.0021229556492448312,20
21,0.1885618083164127,0
22,0.043969686527576386,1
23,0.013041013273932527,2
24,0.0,3
25,0.008298826628866156,4
26,0.007022084070579058,5
27,1.375960091183763e-16,6
28,0.0053698289951486875,7
29,0.004804583837764616,8
30,3.276095455199435e-17,9
31,0.003969004039892508,10
32,0.0036514837167011083,11
33,5.0961484858657885e-17,12
34,0.003147830790259577,13
35,0.002944744932823476,14
36,1.6678304135560766e-16,15
37,0.002608202654786507,16
38,0.00246721872750075,17
39,1.7640513989535428e-16,18
40,0.0022265144614031156,19
41,0.0021229556492448312,20
42,0.13333333333333333,0
43,0.018257418583505537,1
44,0.013041013273932527,2
45,0.0,3
46,0.008298826628866156,4
47,0.007022084070579058,5
48,1.375960091183763e-16,6
49,0.0053698289951486875,7
50,0.004804583837764616,8
51,3.276095455199435e-17,9
52,0.003969004039892508,10
53,0.0036514837167011083,11
54,5.0961484858657885e-17,12
55,0.003147830790259577,13
56,0.002944744932823476,14
57,1.6678304135560766e-16,15
58,0.002608202654786507,16
59,0.00246721872750075,17
60,1.7640513989535428e-16,18
61,0.0022265144614031156,19
62,0.0021229556492448312,20
63,0.1632993161855452,0
64,0.027080128015453196,1
65,0.013041013273932527,2
66,0.0,3
67,0.008298826628866156,4
68,0.007022084070579058,5
69,1.375960091183763e-16,6
70,0.0053698289951486875,7
71,0.004804583837764616,8
72,3.276095455199435e-17,9
73,0.003969004039892508,10
74,0.0036514837167011083,11
75,5.0961484858657885e-17,12
76,0.003147830790259577,13
77,0.002944744932823476,14
78,1.6678304135560766e-16,15
79,0.002608202654786507,16
80,0.00246721872750075,17
81,1.7640513989535428e-16,18
82,0.0022265144614031156,19
83,0.0021229556492448312,20
84,0.15456030825826172,0
85,0.018257418583505537,1
86,0.013041013273932527,2
87,0.0,3
88,0.008298826628866156,4
89,0.007022084070579058,5
90,1.375960091183763e-16,6
91,0.0053698289951486875,7
92,0.004804583837764616,8
93,3.276095455199435e-17,9
94,0.003969004039892508,10
95,0.0036514837167011083,11
96,5.0961484858657885e-17,12
97,0.003147830790259577,13
98,0.002944744932823476,14
99,1.6678304135560766e-16,15
100,0.002608202654786507,16
101,0.00246721872750075,17
102,1.7640513989535428e-16,18
103,0.0022265144614031156,19
104,0.0021229556492448312,20
105,0.13944333775567927,0
106,0.018257418583505537,1
107,0.013041013273932527,2
108,0.0,3
109,0.008298826628866156,4
110,0.007022084070579058,5
111,1.375960091183763e-16,6
112,0.0053698289951486875,7
113,0.004804583837764616,8
114,3.276095455199435e-17,9
115,0.003969004039892508,10
116,0.0036514837167011083,11
117,5.0961484858657885e-17,12
118,0.003147830790259577,13
119,0.002944744932823476,14
120,1.6678304135560766e-16,15
121,0.002608202654786507,16
122,0.00246721872750075,17
123,1.7640513989535428e-16,18
124,0.0022265144614031156,19
125,0.0021229556492448312,20
126,0.11785113019775792,0
127,0.018257418583505537,1
128,0.013041013273932525,2
129,0.0,3
130,0.008298826628866156,4
131,0.007022084070579058,5
132,1.375960091183763e-16,6
133,0.0053698289951486875,7
134,0.004804583837764616,8
135,3.276095455199435e-17,9
136,0.003969004039892508,10
137,0.0036514837167011083,11
138,5.0961484858657885e-17,12
