,L2,Round
0,0.0,0
1,67.36621335559545,1
2,73.62720316515004,2
3,132.61064077586792,3
4,78.84810717624876,4
5,92.92236084177887,5
6,92.06730870056381,6
7,89.85637748168254,7
8,65.99654074014862,8
9,66.73022313618547,9
10,90.48318231576657,10
11,0.0,0
12,61.792448787968,1
13,101.59179722747629,2
14,43.989207023914,3
15,80.46409592049952,4
16,82.76559156718145,5
17,113.19466596052739,6
18,84.70447075619357,7
19,58.97064765121269,8
20,66.04212653523953,9
21,60.691835607843316,10
22,0.0,0
23,122.64309831468384,1
24,79.43981375388124,2
25,87.09003868649613,3
26,86.98905164066431,4
27,67.55284050970701,5
28,91.05705663941475,6
29,55.68523962334573,7
30,103.09170755474477,8
31,140.76291553265588,9
32,107.85908308523811,10
33,0.0,0
34,139.86378185351523,1
35,107.59703098825595,2
36,67.95189743811318,3
37,70.81454056173675,4
38,64.23363244690621,5
39,98.75383600574565,6
40,82.53111297146447,7
41,93.36753657761773,8
42,74.41981906037105,9
43,52.321501610277885,10
44,0.0,0
45,70.01014873722988,1
46,80.56573569303595,2
47,85.12964416891877,3
48,58.849645319203084,4
49,65.11378780500003,5
50,125.26385846318718,6
51,102.89672462487798,7
52,110.93978136695738,8
53,87.98909826857066,9
54,86.31528889832322,10
55,0.0,0
56,58.16901847364654,1
57,137.39111833638435,2
58,63.52383606650372,3
59,78.95781937310815,4
60,108.21695776649153,5
61,97.25840545094057,6
62,104.16168932549908,7
63,84.16050103261378,8
64,134.43700681101566,9
65,92.69687519510049,10
66,0.0,0
67,48.292380636453686,1
68,62.163877952940545,2
69,68.532098984614,3
70,94.71477431937521,4
71,74.45785651443168,5
72,98.82358825956896,6
73,73.12715145417097,7
74,102.68362172217539,8
75,103.60616968089118,9
76,76.68308815918199,10
77,0.0,0
78,47.86105170472899,1
79,87.62907309340773,2
80,80.91976157576181,3
81,87.18193851140543,4
82,92.56477237397803,5
83,106.88017621354247,6
84,119.6085596945458,7
85,67.23195102107141,8
86,59.12200333743119,9
87,51.88714597603152,10
88,0.0,0
89,63.70055082486048,1
90,83.68508291220681,2
91,87.45821478805146,3
92,79.9119005866202,4
93,97.5035559131091,5
94,99.67999836883438,6
95,74.482750264054,7
96,78.51889748355765,8
97,64.48089564365453,9
98,75.40287348999243,10
99,0.0,0
100,126.64181511063578,1
101,121.2302347762221,2
102,83.71097863127164,3
103,79.25166688152028,4
104,78.24791418598579,5
105,82.14534489854304,6
106,81.53018128625864,7
107,73.32446150858247,8
108,119.52963570276022,9
109,98.92881847355457,10
