,L2,Round
0,0.09718253158075502,0
1,0.18036999011291574,1
2,0.15107325789728862,2
3,0.15295444331040228,3
4,0.1296318159770148,4
5,0.0874806262011897,5
6,0.1885618083164127,0
7,0.10263202878893767,1
8,0.08060148038005122,2
9,0.14927809825049337,3
10,0.11312003912078845,4
11,0.09063658278017256,5
12,0.13333333333333333,0
13,0.26969118141558374,1
14,0.20295436972501033,2
15,0.16722129936991567,3
16,0.1343282439957667,4
17,0.10914767514765526,5
18,0.1632993161855452,0
19,0.07302967433402215,1
20,0.15039630187955957,2
21,0.13471506281091267,3
22,0.10959479587894018,4
23,0.07331271002818363,5
24,0.15456030825826172,0
25,0.19165942015286727,1
26,0.17162686943752475,2
27,0.13099806802835107,3
28,0.08544164957497993,4
29,0.05875097044815184,5
30,0.13944333775567927,0
31,0.17009801096230762,1
32,0.2540823156562686,2
33,0.19673256899584193,3
34,0.16930419913791284,4
35,0.12600679359287817,5
36,0.11785113019775792,0
37,0.21338541031038957,1
38,0.20445713753360475,2
39,0.14593250596181886,3
40,0.13371158468430433,4
41,0.10514383873750098,5
42,0.14719601443879746,0
43,0.12382783747337806,1
44,0.13911772531420516,2
45,0.08888888888888889,3
46,0.07731727771013987,4
47,0.07188638855833947,5
48,0.10801234497346433,0
49,0.1724335620850341,1
50,0.1570345947413443,2
51,0.11412576991207855,3
52,0.11777318632005321,4
53,0.09047322443270443,5
54,0.2173067468400883,0
55,0.18583146486355134,1
56,0.21915111426674003,2
57,0.17950549357115012,3
58,0.14780301088796607,4
59,0.11314057165594986,5
