,L2,Round
0,0.0,0
1,104.84072737147237,1
2,102.51962346343127,2
3,105.05317112981345,3
4,64.67456586194061,4
5,96.68376724304764,5
6,132.61064077586792,6
7,72.90562013022947,7
8,90.65483154546735,8
9,91.09179241659888,9
10,51.97474383358363,10
11,0.0,0
12,55.919690981115586,1
13,112.09316301853636,2
14,129.6988998036797,3
15,89.53860687332238,4
16,106.15847178878661,5
17,107.64445051282982,6
18,56.569796303140606,7
19,96.80585388786794,8
20,102.9975138555686,9
21,77.25800702636995,10
22,0.0,0
23,85.22786919417845,1
24,85.67265772767907,2
25,89.39668846148203,3
26,74.42256136331582,4
27,66.84862552533056,5
28,118.73683574300479,6
29,59.39280728934587,7
30,112.36433658402804,8
31,92.67895556175489,9
32,96.88462035898036,10
33,0.0,0
34,104.47142879606525,1
35,56.21220783533977,2
36,91.76695171386459,3
37,63.34539755047268,4
38,39.11191282091242,5
39,75.36306431845357,6
40,51.69631790477379,7
41,90.78563571039028,8
42,98.53678786267494,9
43,75.63523884679955,10
44,0.0,0
45,69.80213817763644,1
46,84.39741469401875,2
47,120.96886478168273,3
48,121.07952015841187,4
49,101.25009676469335,5
50,66.38739983277806,6
51,99.91892467465786,7
52,82.2430710652939,8
53,56.77984483506877,9
54,50.82607105547282,10
55,0.0,0
56,81.2057841762944,1
57,90.77122422193713,2
58,106.21734659974393,3
59,38.273827424027004,4
60,57.36578951597939,5
61,62.35580161088196,6
62,59.846513995505774,7
63,120.84341989784473,8
64,72.18703675913595,9
65,96.97932545746988,10
66,0.0,0
67,88.11396834656031,1
68,92.48670928910425,2
69,67.09615877983441,3
70,102.00045430132273,4
71,69.98445307622227,5
72,98.68629882031168,6
73,87.99218003359658,7
74,62.31350040459641,8
75,66.0742570755385,9
76,99.11040124628293,10
77,0.0,0
78,43.71769004668241,1
79,126.56473970282455,2
80,153.15076218075967,3
81,67.0446771676219,4
82,75.46339036859911,5
83,85.47859399934595,6
84,91.95420425209869,7
85,124.70335165094782,8
86,100.83903939486484,9
87,70.14326632336066,10
88,0.0,0
89,105.41522426074467,1
90,73.03766111168848,2
91,80.13026162339239,3
92,62.15729133372287,4
93,86.6048322133184,5
94,88.19304603769785,6
95,76.36546596220433,7
96,89.35951549750278,8
97,86.31528889832322,9
98,113.48404751902982,10
99,0.0,0
100,110.98095826276858,1
101,52.05387908033856,2
102,34.847455282017535,3
103,116.7214457771556,4
104,78.15874603709379,5
105,38.795887349867876,6
106,81.43961607267346,7
107,52.74335477855717,8
108,70.91834343696314,9
109,58.30729715210967,10
