,L2,Round
0,0.09718253158075502,0
1,0.043969686527576386,1
2,0.027969857439216025,2
3,0.026057865332352388,3
4,0.019986221148898368,4
5,0.020830867704194782,5
6,0.014907119849998604,6
7,0.015929487067913646,7
8,0.009609167675529232,8
9,0.009523809523809525,9
10,0.010040874246776098,10
11,0.011195237082497778,11
12,0.0074074074074074086,12
13,0.009954314986028038,13
14,0.00779106276676852,14
15,0.006775963568181184,15
16,0.007190318509781672,16
17,0.0073189535176900605,17
18,0.004441155916843277,18
19,0.006604909272061761,19
20,0.006297704189640285,20
21,0.1885618083164127,0
22,0.0541602560309064,1
23,0.029738085706659045,2
24,0.019245008972987525,3
25,0.021956631433620366,4
26,0.017764623667373115,5
27,0.012472191289246476,6
28,0.012245094114506663,7
29,0.007126349477750843,8
30,0.009523809523809525,9
31,0.010500997642166257,10
32,0.009237604307034014,11
33,0.006928995160692486,12
34,0.007178158618848739,13
35,0.005889489865646952,14
36,0.0052486388108147815,15
37,0.004364357804719851,16
38,0.006241624531779744,17
39,0.00601335353823517,18
40,0.0056326855530695235,19
41,0.003914536797814762,20
42,0.13333333333333333,0
43,0.04830458915396478,1
44,0.026082026547865053,2
45,0.020786985482077452,3
46,0.010497277621629563,4
47,0.008882311833686558,5
48,0.01154700538379252,6
49,0.007964743533956825,7
50,0.00885921485821235,8
51,0.008247860988423226,9
52,0.01050099764216626,10
53,0.009237604307034014,11
54,0.00907218423253029,12
55,0.005804313182966716,13
56,0.004367762583137617,14
57,0.0037113480951260283,15
58,0.003868589716493317,16
59,0.004549326548811751,17
60,0.005439282932204214,18
61,0.0028163427765347613,19
62,0.003914536797814762,20
63,0.1632993161855452,0
64,0.04618802153517005,1
65,0.029738085706659038,2
66,0.017568209223157664,3
67,0.013886593015017702,4
68,0.014044168141158114,5
69,0.009428090415820638,6
70,0.007964743533956825,7
71,0.008039606482378668,8
72,0.008247860988423226,9
73,0.006641414050660636,10
74,0.007831560082980488,11
75,0.004536092116265145,12
76,0.006751344899121115,13
77,0.005889489865646952,14
78,0.00479132978813391,15
79,0.004809288065886708,16
80,0.005626124322881445,17
81,0.004441155916843277,18
82,0.006375767130633387,19
83,0.004553232606384008,20
84,0.15456030825826172,0
85,0.04163331998932265,1
86,0.03450327796711771,2
87,0.022222222222222223,3
88,0.01892423635878303,4
89,0.0169114178952217,5
90,0.01154700538379252,6
91,0.01480359693190343,7
92,0.012154742509255283,8
93,0.00890870806374748,9
94,0.007318481839392809,10
95,0.010832051206181284,11
96,0.00868595511078413,12
97,0.006295661580519155,13
98,0.005889489865646952,14
99,0.00479132978813391,15
100,0.006281383789653776,16
101,0.005291594650662495,17
102,0.005439282932204214,18
103,0.004105489812342311,19
104,0.004553232606384008,20
105,0.13944333775567927,0
106,0.036514837167011066,1
107,0.02796985743921603,2
108,0.017568209223157664,3
109,0.021956631433620366,4
110,0.014044168141158116,5
111,0.01154700538379252,6
112,0.012245094114506663,7
113,0.012154742509255283,8
114,0.008247860988423226,9
115,0.011365497928520377,10
116,0.008326663997864532,11
117,0.006415002990995843,12
118,0.006751344899121115,13
119,0.004927500747264348,14
120,0.006775963568181184,15
121,0.006598288790738584,16
122,0.005941849530753572,17
123,0.005439282932204214,18
124,0.004105489812342311,19
125,0.004553232606384008,20
126,0.11785113019775792,0
127,0.04163331998932265,1
128,0.026082026547865053,2
129,0.022222222222222223,3
130,0.01659765325773231,4
131,0.014044168141158116,5
132,0.012472191289246476,6
133,0.010739657990297373,7
134,0.008039606482378668,8
135,0.009523809523809525,9
136,0.008512565307587485,10
137,0.008326663997864532,11
138,0.007856742013183862,12
139,0.00933797517774249,13
140,0.006715051611181078,14
141,0.006775963568181184,15
142,0.005947617141331811,16
143,0.005626124322881445,17
144,0.00314037146510664,18
145,0.005362156893606881,19
146,0.004841083719688686,20
147,0.14719601443879746,0
148,0.05416025603090639,1
149,0.026082026547865053,2
150,0.015713484026367724,3
151,0.013886593015017702,4
152,0.018578688136140317,5
153,0.016329931618554526,6
154,0.010739657990297373,7
155,0.009609167675529232,8
156,0.010101525445522107,9
157,0.007318481839392809,10
158,0.00879393730551528,11
159,0.005237828008789243,12
160,0.005267328385006716,13
161,0.0070918849238026495,14
162,0.0052486388108147815,15
163,0.005216405309573014,16
164,0.003120812265889871,17
165,0.0025641025641025654,18
166,0.0033024546360308805,19
167,0.003552384259655693,20
168,0.10801234497346433,0
169,0.036514837167011066,1
170,0.029738085706659045,2
171,0.020786985482077452,3
172,0.015302280209639517,4
173,0.012948083254310365,5
174,0.014142135623730954,6
175,0.008985442539129099,7
176,0.007126349477750843,8
177,0.005832118435198043,9
178,0.007938008079785015,10
179,0.00879393730551528,11
180,0.005237828008789243,12
181,0.005267328385006716,13
182,0.004927500747264348,14
183,0.006428243465332252,15
184,0.004809288065886708,16
185,0.004128446572032291,17
186,0.00314037146510664,18
187,0.0033024546360308797,19
188,0.003148852094820142,20
189,0.2173067468400883,0
190,0.07302967433402215,1
191,0.029738085706659038,2
192,0.020786985482077452,3
193,0.013886593015017702,4
194,0.0169114178952217,5
195,0.012472191289246476,6
196,0.010739657990297375,7
197,0.013758234334524671,8
198,0.008247860988423226,9
199,0.0073184818393928095,10
200,0.00966091783079296,11
201,0.007856742013183862,12
202,0.004668987588871244,13
203,0.006715051611181078,14
204,0.006060606060606062,15
205,0.004364357804719851,16
206,0.005291594650662495,17
207,0.0067839777206784415,18
208,0.0033024546360308797,19
209,0.004841083719688686,20
