,L2,Round
0,0.09718253158075502,0
1,0.1616580753730952,1
2,0.1206558043744755,2
3,0.10914934835771388,3
4,0.11127856986047603,4
5,0.1002462451401263,5
6,0.09486832980505142,6
7,0.08104706935466817,7
8,0.06527871914083881,8
9,0.05938078053971394,9
10,0.049636358810271605,10
11,0.07270029802781648,11
12,0.06899235559332281,12
13,0.056380452728417144,13
14,0.047115918925175616,14
15,0.042854956435548354,15
16,0.05370617973284455,16
17,0.0573223640561741,17
18,0.054150543799853554,18
19,0.05044910342598986,19
20,0.04579880125617501,20
21,0.1885618083164127,0
22,0.10551461194229607,1
23,0.24446248129703824,2
24,0.18724777273725243,3
25,0.15234620569999302,4
26,0.10846790306839735,5
27,0.09706813185707361,6
28,0.082107477318471,7
29,0.06591216629533053,8
30,0.04867868642919256,9
31,0.07751252515816856,10
32,0.08938307073116998,11
33,0.07671227843410365,12
34,0.07643462100481062,13
35,0.0649448123464151,14
36,0.05270462766947301,15
37,0.04488837250775038,16
38,0.037918190100423375,17
39,0.047832713092763185,18
40,0.04145145690797581,19
41,0.035940077926600436,20
42,0.13333333333333333,0
43,0.2081665999466132,1
44,0.20619652471058061,2
45,0.1664813784863522,3
46,0.1267304464625848,4
47,0.09494106964909556,5
48,0.07272474743090479,6
49,0.06817779863024984,7
50,0.07987756096724359,8
51,0.06982322999340562,9
52,0.08785764965929087,10
53,0.08516650358758035,11
54,0.07535922203472521,12
55,0.07086465582436029,13
56,0.05845151795667482,14
57,0.04625556824992046,15
58,0.03456237583166489,16
59,0.042159852096567925,17
60,0.043589743589743615,18
61,0.03796843716694512,19
62,0.047792442300149965,20
63,0.1632993161855452,0
64,0.1487727573628093,1
65,0.26160155609181657,2
66,0.20321490175746537,3
67,0.16143297699232978,4
68,0.17462272660493774,5
69,0.14181364924121773,6
70,0.11403777273408114,7
71,0.08302343115071152,8
72,0.077078162172565,9
73,0.07781677541251478,10
74,0.08766603295081474,11
75,0.07051641764688805,12
76,0.067469404113853,13
77,0.05977179402016046,14
78,0.0656954042081176,15
79,0.06378108819144088,16
80,0.04829702758082963,17
81,0.038546913790699786,18
82,0.043414177397798355,19
83,0.04090203397914087,20
84,0.15456030825826172,0
85,0.2028135432690167,1
86,0.16214967470458497,2
87,0.10801234497346433,3
88,0.11090660702633395,4
89,0.1330865566395999,5
90,0.10241527663824815,6
91,0.10108979415411953,7
92,0.08581261123786386,8
93,0.06867716715169504,9
94,0.05057950251192796,10
95,0.07540114941652637,11
96,0.06604649814861856,12
97,0.060843587438464616,13
98,0.048850824480002386,14
99,0.044225816725231605,15
100,0.04153516664258389,16
101,0.04176819867145456,17
102,0.05301557212342396,18
103,0.05112263389353658,19
104,0.04411458930290096,20
105,0.13944333775567927,0
106,0.22075627586397925,1
107,0.1981204196449021,2
108,0.16850834320114558,3
109,0.1418104115975466,4
110,0.1102265910779728,5
111,0.11145502331533663,6
112,0.07295856845152572,7
113,0.05737405412550117,8
114,0.04832805507186772,9
115,0.05607403513667565,10
116,0.04838732616433083,11
117,0.05925925925925927,12
118,0.04744774124264438,13
119,0.04571473477307813,14
120,0.04474188806131335,15
121,0.037778444705330885,16
122,0.04695500335329004,17
123,0.042327112869792786,18
124,0.039049788483001086,19
125,0.04178503108515172,20
126,0.11785113019775792,0
127,0.2234576768279249,1
128,0.19023794624226836,2
129,0.16101529717988264,3
130,0.12292352434528377,4
131,0.1191273331314599,5
132,0.1408703107274363,6
133,0.11080600169455636,7
134,0.08709426442458887,8
135,0.0665815783529027,9
136,0.08584433678193297,10
137,0.07836665957748445,11
138,0.07129028353674134,12
139,0.06323928599300656,13
140,0.059597447142154966,14
141,0.049096520442483804,15
142,0.04307879191580438,16
143,0.037966319830099994,17
144,0.034544086116173045,18
145,0.02940348182117908,19
146,0.04063672068862377,20
147,0.14719601443879746,0
148,0.20720360357226736,1
149,0.2739854507284727,2
150,0.20875882475617707,3
151,0.17459121874799965,4
152,0.12993702009558908,5
153,0.11775681155103801,6
154,0.09269762081233578,7
155,0.08005076874771816,8
156,0.06144518047887591,9
157,0.04789191780248784,10
158,0.048962570738609455,11
159,0.038932955632645636,12
160,0.04831689553329589,13
161,0.04577160570708124,14
162,0.04694525268130204,15
163,0.0380475892484537,16
164,0.0510898986621904,17
165,0.053723914973735826,18
166,0.049074318304317945,19
167,0.04315400204563346,20
168,0.10801234497346433,0
169,0.1753092505640627,1
170,0.18996956433636852,2
171,0.14824071182362594,3
172,0.10536568879220434,4
173,0.1032986516845318,5
174,0.0876863095864394,6
175,0.10117533059093281,7
176,0.09893243634997674,8
177,0.09184429296183767,9
178,0.08451276268908084,10
179,0.06856626964720579,11
180,0.05707790743489794,12
181,0.05417562199211253,13
182,0.056918194700499164,14
183,0.06485131684555365,15
184,0.05313312762957478,16
185,0.04656446424486699,17
186,0.03755338080994056,18
187,0.03769325245960533,19
188,0.04343507076399559,20
189,0.2173067468400883,0
190,0.16772994167212163,1
191,0.16710825852730082,2
192,0.12222222222222222,3
193,0.14877831235060884,4
194,0.11508508129589885,5
195,0.09273618495495707,6
196,0.07343130710225099,7
197,0.0652787191408388,8
198,0.048795003647426664,9
199,0.04143761871158202,10
200,0.05017303392593808,11
201,0.058267158231675095,12
202,0.04617772281977168,13
203,0.06007568356506587,14
204,0.05016044047650562,15
205,0.04876711281711282,16
206,0.04561352987460121,17
207,0.040257226841301515,18
208,0.029554830454135848,19
209,0.02453828184704562,20
