,L2,Round
0,0.09718253158075502,0
1,0.2091251618847749,1
2,0.20792136137734094,2
3,0.15495917423312613,3
4,0.14383568831885843,4
5,0.11636337020321012,5
6,0.1885618083164127,0
7,0.11547005383792515,1
8,0.10432810619146021,2
9,0.07453559924999299,3
10,0.05403804393977882,4
11,0.024727309643571692,5
12,0.13333333333333333,0
13,0.2674571616789001,1
14,0.20816659994661327,2
15,0.15456030825826172,3
16,0.11899487221861738,4
17,0.10833143679116729,5
18,0.1632993161855452,0
19,0.08205689083394113,1
20,0.11413680775435127,2
21,0.12422599874998833,3
22,0.1084577585949896,4
23,0.08508030781044652,5
24,0.15456030825826172,0
25,0.18743887892679392,1
26,0.17631912934832014,2
27,0.13356461422412563,3
28,0.0912870929175277,4
29,0.07838357111606555,5
30,0.13944333775567927,0
31,0.13832329280830952,1
32,0.24404471542988115,2
33,0.18708286933869706,3
34,0.15342732776002221,4
35,0.11482771590191329,5
36,0.11785113019775792,0
37,0.21150256105620405,1
38,0.20370713939245177,2
39,0.17829785039868015,3
40,0.16219907504330472,4
41,0.11974660952651923,5
42,0.14719601443879746,0
43,0.14674240468703426,1
44,0.15572957548350316,2
45,0.10304020550550783,3
46,0.07376158451295811,4
47,0.06048782621582286,5
48,0.10801234497346433,0
49,0.1988299105600898,1
50,0.1886219268603653,2
51,0.12789849370245931,3
52,0.1416646410485552,4
53,0.11974660952651923,5
54,0.2173067468400883,0
55,0.19008769905844333,1
56,0.22805000048473675,2
57,0.17266966964355615,3
58,0.137820500500204,4
59,0.10792100259351267,5
