,L2,Round
0,0.09718253158075502,0
1,0.05228129047119374,1
2,0.04364357804719847,2
3,0.03042903097250923,3
4,0.022878286167487126,4
5,0.022862249359137204,5
6,0.009428090415820638,6
7,0.007964743533956825,7
8,0.009609167675529232,8
9,0.005832118435198043,9
10,0.006641414050660637,10
11,0.1885618083164127,0
12,0.09556847457887634,1
13,0.06520506636966263,2
14,0.03513641844631533,3
15,0.039452171413004666,4
16,0.03382283579044341,5
17,0.025385910352879706,6
18,0.03712567887992449,7
19,0.04460765661435482,8
20,0.03483033056744713,9
21,0.03292120780174071,10
22,0.13333333333333333,0
23,0.05773502691896257,1
24,0.05593971487843205,2
25,0.022222222222222223,3
26,0.033811990309729395,4
27,0.021529302081726508,5
28,0.023570226039551594,6
29,0.01936119378248186,7
30,0.021912273678590874,8
31,0.015793451382644763,9
32,0.012551092808470126,10
33,0.1632993161855452,0
34,0.05228129047119374,1
35,0.027969857439216025,2
36,0.03600411499115478,3
37,0.01659765325773231,4
38,0.016012815380508725,5
39,0.018856180831641277,6
40,0.01480359693190343,7
41,0.010304684319711169,8
42,0.011167656571008168,9
43,0.005886984351185478,10
44,0.15456030825826172,0
45,0.09128709291752767,1
46,0.05861206488138653,2
47,0.040824829046386304,3
48,0.02922318412422108,4
49,0.021529302081726504,5
50,0.016329931618554526,6
51,0.02340654193394769,7
52,0.018483603075180245,8
53,0.016148404721726833,9
54,0.017025130615174973,10
55,0.13944333775567927,0
56,0.07164728420068225,1
57,0.0399829895803492,2
58,0.03042903097250923,3
59,0.013886593015017702,4
60,0.023500388179260732,5
61,0.024494897427831792,6
62,0.017970885078258194,7
63,0.016918685545601678,8
64,0.010101525445522107,9
65,0.003969004039892508,10
66,0.11785113019775792,0
67,0.07023769168568492,1
68,0.016495721976846452,2
69,0.017568209223157664,3
70,0.019986221148898364,4
71,0.011750194089630366,5
72,0.009428090415820638,6
73,0.01936119378248186,7
74,0.012711733987885478,8
75,0.013883218797250718,9
76,0.007938008079785015,10
77,0.14719601443879746,0
78,0.05416025603090639,1
79,0.07260928896179479,2
80,0.03142696805273545,3
81,0.01659765325773231,4
82,0.02220577958421639,5
83,0.017638342073763944,6
84,0.012932260743404821,7
85,0.01425269895550169,8
86,0.015793451382644763,9
87,0.012551092808470122,10
88,0.10801234497346433,0
89,0.04618802153517005,1
90,0.05016977977548923,2
91,0.034246744460938755,3
92,0.0277731860300354,4
93,0.010415433852097393,5
94,0.012472191289246476,6
95,0.012245094114506663,7
96,0.010956136839295439,8
97,0.013041013273932528,9
98,0.006641414050660636,10
99,0.2173067468400883,0
100,0.07571877794400364,1
101,0.04479735171958756,2
102,0.032394177193585005,3
103,0.016597653257732308,4
104,0.017764623667373112,5
105,0.016996731711975955,6
106,0.015376850138586392,7
107,0.012711733987885474,8
108,0.014677176197545183,9
109,0.011773968702370956,10
