,L2,Round
0,0.09718253158075502,0
1,0.018257418583505537,1
2,0.013041013273932527,2
3,0.0,3
4,0.008298826628866156,4
5,0.007022084070579058,5
6,0.1885618083164127,0
7,0.043969686527576386,1
8,0.013041013273932527,2
9,0.0,3
10,0.008298826628866156,4
11,0.007022084070579058,5
12,0.13333333333333333,0
13,0.018257418583505537,1
14,0.013041013273932527,2
15,0.0,3
16,0.008298826628866156,4
17,0.007022084070579058,5
18,0.1632993161855452,0
19,0.027080128015453196,1
20,0.013041013273932527,2
21,0.0,3
22,0.008298826628866156,4
23,0.007022084070579058,5
24,0.15456030825826172,0
25,0.018257418583505537,1
26,0.013041013273932527,2
27,0.0,3
28,0.008298826628866156,4
29,0.007022084070579058,5
30,0.13944333775567927,0
31,0.018257418583505537,1
32,0.013041013273932527,2
33,0.0,3
34,0.008298826628866156,4
35,0.007022084070579058,5
36,0.11785113019775792,0
37,0.018257418583505537,1
38,0.013041013273932525,2
39,0.0,3
40,0.008298826628866156,4
41,0.007022084070579058,5
42,0.14719601443879746,0
43,0.023094010767585025,1
44,0.013041013273932527,2
45,0.0,3
46,0.008298826628866156,4
47,0.007022084070579058,5
48,0.10801234497346433,0
49,0.018257418583505537,1
50,0.013041013273932527,2
51,0.0,3
52,0.008298826628866156,4
53,0.007022084070579058,5
54,0.2173067468400883,0
55,0.0627162924074226,1
56,0.016495721976846452,2
57,0.0,3
58,0.008298826628866156,4
59,0.007022084070579058,5
